id	name	english name	main category	iLvl	groups
1183779304	蝎尾狮	Manticore	2h	62	2h,bows,crossbow,weapons
515789447	黎明	Dawn	1h	33	bows,handcrossbow,weapons
515789446	神机弩	Deadeye	1h	42	bows,handcrossbow,weapons
515789445	伊祖柯布	Izzuccob	1h	57	bows,handcrossbow,weapons
515789444	焚火投手	Balefire Caster	1h	59	bows,handcrossbow,weapons
515789475	灾劫	Calamity	1h	61	bows,handcrossbow,weapons
1801986933	劈山巨斧	Fjord Cutter	1h	29	1h,weapons
1801986962	安铂的骄傲	Ambo's Pride	1h	48	1h,weapons
1801986928	收割月镰	Harvest Moon	1h	55	1h,weapons
1801986932	战神之刃	Blade of the Warlord	1h	62	1h,weapons
1841122355	无尽之战	Unending War	2h	25	2h,weapons
1841122324	巴斯廷之力	Bastion's Revered	2h	37	2h,weapons
1841122321	审判之锤	The Gavel of Judgment	2h	56	2h,weapons
1841122326	隐峰之怒	Fury of the Vanished Peak	2h	62	2h,weapons
3454276707	水晶拳	Crystal Fist	1h	10	1h,weapons
3454276702	狂击	Rabid Strike	1h	19	1h,weapons
3454276706	肉耙	Fleshrake	1h	28	1h,weapons
3454276735	伤痕使者	Scarbringer	1h	38	1h,weapons
3454276734	锤拳	Sledge Fist	1h	49	1h,weapons
3454276703	恶魔之手	Demon Hand	1h	53	1h,weapons
3454276704	金刚狼爪	Logan's Claw	1h	57	1h,weapons
3454276705	流云桥	Won Khim Lau	1h	61	1h,weapons
3454276708	阿兹·图拉斯克之拳	The Fist of Az'Turrasq	1h	62	1h,weapons
3968109482	平衡	Balance	2h	13	2h,weapons
3968109488	丽瑶的太极杵	Lai Yui's Taiji	2h	25	2h,weapons
3968109485	流云月华	The Clouds and the Moon	2h	39	2h,weapons
3968109487	战桨	The Paddle	2h	45	2h,weapons
3968109483	大殿香烛	Incense Torch of the Grand Temple	2h	53	2h,weapons
3968109484	罗泽丁之杖	Rozpedin's Staff	2h	61	2h,weapons
3968109489	翔龙	Flying Dragon	2h	62	2h,weapons
300184993	鸣秋杖	Autumn's Call	2h	34	2h,weapons
300184987	法贤之杖	The Magi	2h	37	2h,weapons
300184986	断杖	The Broken Staff	2h	48	2h,weapons
300184991	马洛斯的聚能法杖	Maloth's Focus	2h	56	2h,weapons
300184988	苦艾之杖	Wormwood	2h	60	2h,weapons
300184992	折磨者	The Tormentor	2h	61	2h,weapons
300184994	大维兹尔之杖	The Grand Vizier	2h	62	2h,weapons
161873426	星火	Starfire	1h	29	1h,weapons
161873429	黑手钥匙	Blackhand Key	1h	36	1h,weapons
161873425	乐神的指挥棒	Gesture of Orpheus	1h	54	1h,weapons
161873456	命运碎片	Fragment of Destiny	1h	60	1h,weapons
161873432	毁灭帮凶	Ruinstoke	1h	61	1h,weapons
161873459	斯洛拉克的疯狂	Slorak's Madness	1h	61	1h,weapons
4231359197	观死	Gazing Demise	mojo	13	mojo,offhands
4231359203	深渊魔物	Thing of the Deep	mojo	29	mojo,offhands
4231359196	苦痛	Bitterness	mojo	32	mojo,offhands
4231359198	小鬼符	Homunculus	mojo	57	mojo,offhands
4231359202	尤卡班毒蛇	Uhkapian Serpent	mojo	62	mojo,offhands
215441101	寒流	Winter Flurry	source	13	offhands,source
215441099	三元宝珠	Triumvirate	source	41	offhands,source
215441100	一元宝珠	Singularity	source	51	offhands,source
215441097	法瞳	The Oculus	source	62	offhands,source
3953744259	觅罪者	Sin Seekers	quiver	11	offhands,quiver
3953744263	造箭师的骄傲	Fletcher's Pride	quiver	23	offhands,quiver
3953744262	银星贯矢	Silver Star Piercers	quiver	33	offhands,quiver
3953744261	圣力箭	Holy Point Shot	quiver	43	offhands,quiver
3953744258	燧石爆裂箭矢	Flint Ripper Arrowheads	quiver	54	offhands,quiver
3953744260	黑骨箭	Black Bone Arrows	quiver	61	offhands,quiver
3953744264	死者遗物	Dead Man's Legacy	quiver	61	offhands,quiver
4230314848	白骨墙	Wall of Bone	shield	25	offhands,shield
4230314821	不破之钢	Denial	shield	36	offhands,shield
4230314818	百夫长	Centurion	shield	52	offhands,shield
4230314822	警戒之墙	Lidless Wall	shield	56	offhands,shield
4230314816	象牙塔	Ivory Tower	shield	61	offhands,shield
4230314823	暴风之盾	Stormshield	shield	62	offhands,shield
1638662956	破碎的王冠	Broken Crown	helm	19	armors,helm,helms
1638662957	李奥瑞克的王冠	Leoric's Crown	helm	25	armors,helm,helms
1638662962	盲信面甲	Blind Faith	helm	47	armors,helm,helms
1638662959	巨型头骨	Giant Skull	helm	53	armors,helm,helms
1638662958	安达莉尔的仪容	Andariel's Visage	helm	59	armors,helm,helms
1638662961	暮光面甲	Mempo of Twilight	helm	61	armors,helm,helms
1638662989	统御之冠	The Helm of Command	helm	62	armors,helm,helms
880593690	法师之拳	Magefist	gloves	19	armors,gloves
880593655	霜燃护手	Frostburn Gauntlets	gloves	25	armors,gloves
880593654	潘德之握	Pendergrasps	gloves	35	armors,gloves
880593656	塔斯克与西奥	Tasker and Theo	gloves	39	armors,gloves
880593660	岩石护手	Stone Gauntlets	gloves	56	armors,gloves
880593687	角斗士的手套	Gladiator Gauntlets	gloves	61	armors,gloves
261789229	粗糙至极靴	The Crudest Boots	boots	6	armors,boots
261789205	掳宝长靴	Lut Socks	boots	21	armors,boots
261789197	博伊安格的舞靴	Boj Anglers	boots	41	armors,boots
261789201	粗野少年足	Lost Boys	boots	51	armors,boots
261789204	攀冰者	Ice Climbers	boots	61	armors,boots
261789203	踏焰长靴	Fire Walkers	boots	62	armors,boots
3634344302	行侠腰带	Vigilante Belt	belt	8	armors,belt,belts
3634344309	行巫时刻	The Witching Hour	belt	19	armors,belt,belts
3634344304	速射腰带	Quick Draw Belt	belt	28	armors,belt,belts
3634344333	金织带	Goldwrap	belt	33	armors,belt,belts
3634344301	藏红裹腰	Saffron Wrap	belt	43	armors,belt,belts
3634344308	缠腰耳串	String of Ears	belt	53	armors,belt,belts
3634344303	天使发带	Angel Hair Braid	belt	56	armors,belt,belts
3634344305	女魔护腰	Hellcat Waistguard	belt	61	armors,belt,belts
955538488	稳击护腕	Steady Strikers	bracers	11	armors,bracers
955538490	箭道护腕	Gungdo Gear	bracers	26	armors,bracers
955538487	奴隶镣铐	Slave Bonds	bracers	35	armors,bracers
955538489	豹人猎杀者	Lacuni Prowlers	bracers	53	armors,bracers
955538486	荣光之诺	Promise of Glory	bracers	59	armors,bracers
955538485	神奇的偏斜护腕	Wondrous Deflectors	bracers	61	armors,bracers
955538491	力士护腕	Strongarm Bracers	bracers	62	armors,bracers
172016991	天鹰斗衣	Aquila Cuirass	chestarmor	18	armors,chestarmor,chestarmors
172016997	钢铁之心	Heart of Iron	chestarmor	30	armors,chestarmor,chestarmors
172016989	锁钢甲	Chaingmail	chestarmor	38	armors,chestarmor,chestarmors
172016962	燃火外套	Cindercoat	chestarmor	55	armors,chestarmor,chestarmors
172016957	黄金之肤	Goldskin	chestarmor	59	armors,chestarmor,chestarmors
172016998	莱德瑞姆之袍	Robes of the Rydraelm	chestarmor	61	armors,chestarmor,chestarmors
172016958	泰瑞尔之力	Tyrael's Might	chestarmor	62	armors,chestarmor,chestarmors
903144210	恶疮马裤	Pox Faulds	pants	12	armors,pants
903144205	汉默长裤	Hammer Jammers	pants	43	armors,pants
903144204	沼地防水裤	Swamp Land Waders	pants	53	armors,pants
903144208	基赫纳斯	Gehennas	pants	61	armors,pants
903144209	深渊挖掘裤	Depth Diggers	pants	62	armors,pants
238734028	巴特镇肩垫	Barter Town Pads	shoulders	43	armors,shoulders
238734029	死卫护肩	Death Watch Mantle	shoulders	53	armors,shoulders
238734034	七宗罪	Seven Sins	shoulders	61	armors,shoulders
238734030	辟邪肩甲	Vile Ward	shoulders	62	armors,shoulders
1109225230	至善之眼	See No Evil	helm	13	armors,helms,spiritstone
1109225229	知识之眼	Gyana Na Kashu	helm	21	armors,helms,spiritstone
1109225227	心眼	The Mind's Eye	helm	35	armors,helms,spiritstone
1109225228	二郎神天眼	Erlang Shen	helm	47	armors,helms,spiritstone
1109225226	牛黄石	Bezoar Stone	helm	54	armors,helms,spiritstone
1109225231	风暴之眼	The Eye of the Storm	helm	57	armors,helms,spiritstone
1109225232	祖科林的凝视	Tzo Krin's Gaze	helm	61	armors,helms,spiritstone
1109225233	疯狂石	Madstone	helm	62	armors,helms,spiritstone
270555853	开叉獠牙	Split Tusk	helm	13	armors,helms,voodoomask
270555852	羽蛇神面	Quetzalcoatl	helm	29	armors,helms,voodoomask
270555848	提克兰凶相	Tiklandian Visage	helm	35	armors,helms,voodoomask
270555849	狞笑死神	The Grin Reaper	helm	58	armors,helms,voodoomask
270555855	姬月之面	Visage of Giyua	helm	62	armors,helms,voodoomask
703827190	法尊	The Swami	helm	41	armors,helms,wizardhat
703827188	黑法师的遮阳帽	Dark Mage's Shade	helm	58	armors,helms,wizardhat
703827191	风暴乌鸦	Storm Crow	helm	62	armors,helms,wizardhat
2456731760	暗夜斗篷	Cape of the Dark Night	chestarmor	29	armors,chestarmors,cloak
2456731764	远行的召唤	Beckon Sail	chestarmor	54	armors,chestarmors,cloak
2456731761	审判者	The Inquisitor	chestarmor	62	armors,chestarmors,cloak
2991336519	巨人腰带	Girdle of Giants	belt	21	armors,belts,mightybelt
2991336521	无可争辩的勇士	The Undisputed Champion	belt	29	armors,belts,mightybelt
2991336522	科图尔的扣带	Kotuur's Brace	belt	35	armors,belts,mightybelt
2991336517	卡修斯的骄傲	Pride of Cassius	belt	47	armors,belts,mightybelt
2991336516	恐惧铸铁	Dread Iron	belt	54	armors,belts,mightybelt
2991336518	雷神之力	Thunder God's Vigor	belt	57	armors,belts,mightybelt
2991336523	永恒之力	Ageless Might	belt	61	armors,belts,mightybelt
2991336520	悲恸	Lamentation	belt	62	armors,belts,mightybelt
412126098	艾利奇之眼	Eye of Etlich	amulet	15	amulet,armors
412126064	月光护符	Moonlight Ward	amulet	23	amulet,armors
412126094	斯奎特的项链	Squirt's Necklace	amulet	27	amulet,armors
412126070	隆达尔的坠匣	Rondal's Locket	amulet	33	amulet,armors
412126096	埃拉诺克护身符	Talisman of Aranoch	amulet	39	amulet,armors
412126095	鱼人坠匣	The Murlocket	amulet	47	amulet,armors
412126097	圣灯	Holy Beacon	amulet	52	amulet,armors
412126062	时光流韵	The Flavor of Time	amulet	56	amulet,armors
412126063	金宝的金牌	Kymbo's Gold	amulet	59	amulet,armors
412126066	轮回之蛇	Ouroboros	amulet	61	amulet,armors
412126067	阿兹卡兰之星	The Star of Azkaranth	amulet	61	amulet,armors
412126099	玛拉的万花筒	Mara's Kaleidoscope	amulet	62	amulet,armors
412126065	赛飞利安护符	Xephirian Amulet	amulet	62	amulet,armors
3563390302	纳格尔之戒	Nagelring	ring	12	armors,ring
3563390263	李奥瑞克的玺戒	Leoric's Signet	ring	17	armors,ring
3563390328	马纳德的治疗	Manald Heal	ring	20	armors,ring
3563390266	被盗之戒	Stolen Ring	ring	24	armors,ring
3563390270	辛秘之戒	Band of Untold Secrets	ring	32	armors,ring
3563390267	破碎誓言	Broken Promises	ring	37	armors,ring
3563390265	机械指环	Puzzle Ring	ring	42	armors,ring
3563390294	团结	Unity	ring	46	armors,ring
3563390269	正义灯戒	Justice Lantern	ring	51	armors,ring
3563390330	黄道黑曜石之戒	Obsidian Ring of the Zodiac	ring	55	armors,ring
3563390268	永恒盟约	Eternal Union	ring	59	armors,ring
3563390327	布尔凯索的婚戒	Bul-Kathos's Wedding Band	ring	59	armors,ring
3563390262	空灵密语之戒	Band of Hollow Whispers	ring	61	armors,ring
3563390264	昭圣者之印	Hierophant's Seal	ring	61	armors,ring
3563390329	骷髅扣戒	Skull Grasp	ring	61	armors,ring
3563390301	神目指环	Oculus Ring	ring	62	armors,ring
3563390303	乔丹之石	Stone of Jordan	ring	62	armors,ring
1801986960	布尔凯索的神圣职责	Bul-Kathos's Sacred Charge	1h	61	1h,weapons
1801986961	布尔凯索的部族守护	Bul-Kathos's Tribal Guardian	1h	61	1h,weapons
515789441	达内塔之忿	Danetta's Rage	1h	61	bows,handcrossbow,weapons
515789442	达内塔之怒	Danetta's Fury	1h	61	bows,handcrossbow,weapons
161873458	迦陀朵的圣侍	Chantodo's Sacred Protector	1h	61	1h,weapons
215441130	迦陀朵的元素封印	Chantodo's Elemental Seal	source	61	offhands,source
3454276732	神龙惊涛	Shenlong's Endless Wave	1h	61	1h,weapons
3454276733	神龙骇浪	Shenlong's Crashing Tide	1h	61	1h,weapons
394684215	马纳祖玛的祭祀刀	Manajuma's Ritual Cutter	1h	61	1h,weapons
4231359227	马纳祖玛的祭品	Manajuma's Ritual Prize	mojo	61	mojo,offhands
1638662964	娜塔亚的凝视	Natalya's Gaze	helm	61	armors,helm,helms
515789443	娜塔亚的救赎	Natalya's Redemption	1h	61	bows,handcrossbow,weapons
2456731765	娜塔亚的阴影	Natalya's Shadow	chestarmor	61	armors,chestarmors,cloak
3563390295	娜塔亚的印记	Natalya's Mark	ring	61	armors,ring
261789230	娜塔亚的灵魂	Natalya's Soul	boots	61	armors,boots
1638662963	不朽之王的意志	Immortal King's Will	helm	61	armors,helm,helms
1841122353	不朽之王的碎岩锤	Immortal King's Stone Crusher	2h	61	2h,weapons
172016992	不朽之王的缚魂笼	Immortal King's Soul Cage	chestarmor	61	armors,chestarmor,chestarmors
2991336524	不朽之王的功业	Immortal King's Detail	belt	61	armors,belts,mightybelt
880593661	不朽之王的锤炼	Immortal King's Forge	gloves	61	armors,gloves
261789231	不朽之王的基石	Immortal King's Pillar	boots	61	armors,boots
215441131	塔·拉夏的无睑之眼	Tal Rasha's Lidless Eye	source	61	offhands,source
1638662988	塔·拉夏的赫拉迪姆之冠	Tal Rasha's Horadric Crest	helm	61	armors,helm,helms
172016993	塔·拉夏的守护	Tal Rasha's Guardianship	chestarmor	61	armors,chestarmor,chestarmors
3634344306	塔·拉夏的精织带	Tal Rasha's Finespun Cloth	belt	61	armors,belt,belts
412126068	塔·拉夏的裁决	Tal Rasha's Adjudication	amulet	61	amulet,armors
1109225234	尹娜的光辉	Inna's Splendor	helm	61	armors,helms,spiritstone
3968109481	尹娜的公正	Inna's Justice	2h	61	2h,weapons
172016994	尹娜的庇护	Inna's Refuge	chestarmor	61	armors,chestarmor,chestarmors
3634344307	尹娜的祝福	Inna's Blessing	belt	61	armors,belt,belts
903144211	尹娜的荣耀	Inna's Glory	pants	61	armors,pants
270555854	祖尼玛萨之谐	Zunimassa's Attunement	helm	61	armors,helms,voodoomask
172016995	祖尼玛萨之器	Zunimassa's Vessel	chestarmor	61	armors,chestarmor,chestarmors
4231359228	祖尼玛萨之邪	Zunimassa's Ferocity	mojo	61	mojo,offhands
3563390296	祖尼玛萨之疫	Zunimassa's Plague	ring	61	armors,ring
261789232	祖尼玛萨之旅	Zunimassa's Journey	boots	61	armors,boots
412126100	黑棘的勋章	Blackthorne's Medal	amulet	61	amulet,armors
261789238	黑棘的长靴	Blackthorne's Boots	boots	61	armors,boots
1262779559	黑棘的外衣	Blackthorne's Jacket	chestarmor	61	armors,chestarmor,chestarmors
3634344338	黑棘的腰套	Blackthorne's Scabbard	belt	61	armors,belt,belts
903144239	黑棘的长裤	Blackthorne's Breeches	pants	61	armors,pants
412126069	冒险者之志	Spirit of Adventure	amulet	61	amulet,armors
3563390297	浪子之心	Wanderlust	ring	61	armors,ring
3563390298	尖啸链环	Screaming Chain	ring	61	armors,ring
3563390299	殒落英豪之戒	Band of Fallen Heroes	ring	61	armors,ring
172017027	博恩的甲壳	Born's Carapace	chestarmor	23	armors,chestarmor,chestarmors
238734033	博恩的护肩	Born's Pauldrons	shoulders	23	armors,shoulders
608242229	博恩的沸腾怒火	Born's Seething Rage	1h	23	1h,weapons
1638662990	凯恩的桂冠	Cain's Laurel	helm	25	armors,helm,helms
903144236	凯恩的长裤	Cain's Raiment	pants	25	armors,pants
880593691	凯恩的暖手套	Cain's Warmers	gloves	25	armors,gloves
261789234	凯恩的便鞋	Cain's Slippers	boots	25	armors,boots
261789236	克里森船长的甲板靴	Captain Crimson's Deck Boots	boots	32	armors,boots
3634344335	克里森船长的护带	Captain Crimson's Brace	belt	32	armors,belt,belts
903144238	克里森船长的护裆	Captain Crimson's Codpiece	pants	32	armors,pants
238734035	奥吉德的凯旋	Aughild's Triumph	shoulders	43	armors,shoulders
955538493	奥吉德的要求	Aughild's Demands	bracers	43	armors,bracers
172017028	奥吉德的斗衣	Aughild's Vestments	chestarmor	43	armors,chestarmor,chestarmors
1638662992	奥吉德的护额	Aughild's Brow	helm	43	armors,helm,helms
238734067	艾席拉的警戒	Asheara's Vigilance	shoulders	53	armors,shoulders
880593662	艾席拉的握套	Asheara's Clasp	gloves	53	armors,gloves
903144212	艾席拉的呵护	Asheara's Cradle	pants	53	armors,pants
261789233	艾席拉的锁扣靴	Asheara's Lock	boots	53	armors,boots
955538517	守护者的护腕	Guardian's Bands	bracers	56	armors,bracers
3634344336	守护者的腰带	Guardian's Scabbard	belt	56	armors,belt,belts
1638662993	守护者的警戒	Guardian's Watch	helm	56	armors,helm,helms
172017029	恶魔之笼	Demon's Cage	chestarmor	61	armors,chestarmor,chestarmors
3634344337	恶魔之束	Demon's Binding	belt	61	armors,belt,belts
903144240	恶魔之皮	Demon's Flesh	pants	61	armors,pants
238734036	恶魔之翼	Demon's Wings	shoulders	61	armors,shoulders
955538518	恶魔之铐	Demon's Manacles	bracers	61	armors,bracers
880593693	贤者之握	Sage's Grasp	gloves	61	armors,gloves
261789237	贤者之寻	Sage's Seekers	boots	61	armors,boots
1638662994	贤者之石	Sage's Stones	helm	61	armors,helm,helms
4230314849	神圣屏障	Hallowed Barrier	shield	61	offhands,shield
1801986965	神圣灭杀	Hallowed Destroyer	1h	61	1h,weapons
161873464	神圣短杖	Hallowed Rod	1h	61	1h,weapons
394684240	神圣牺牲	Hallowed Sacrifice	1h	61	1h,weapons
515789479	神圣复仇	Hallowed Avenger	1h	61	bows,handcrossbow,weapons
3454276737	神圣之触	Hallowed Touch	1h	61	1h,weapons
4075920383	神圣之力	Hallowed Divide	1h	61	1h,axe,axe1h,weapons
1111092663	飞剪	The Clipper	1h	17	1h,weapons
2477019612	赫拉迪姆汉堡	The Horadric Hamburger	1h	32	1h,weapons
608242189	格里斯沃尔德的破损之锋	Griswold's Worn Edge	1h	3	1h,weapons
608242221	拉卡尼休之刃	Rakanishu's Blade	1h	19	1h,weapons
608242255	虹光	Spectrum	1h	32	1h,weapons
647377618	碎裂船桨	Splintered Oar	2h	51	2h,weapons
713325140	怀特原来的腿	Wirt's Original Leg	1h	22	1h,weapons
2217895302	剃头师	The Barber	1h	14	1h,weapons
2222638986	杀猪刀	Pig Sticker	1h	35	1h,weapons
2216709381	索命	Kill	1h	56	1h,weapons
2221453065	血魔法之刃	Blood-Magic Blade	1h	61	1h,weapons
2253472932	巫师之刺	Wizardspike	1h	63	1h,weapons
3054339717	月屠	Moon Slayer	1h	19	1h,weapons
3057897480	阴界誓约	Umbral Oath	1h	28	1h,weapons
3055525638	祭塔之牙	Ziggurat Tooth	1h	43	1h,weapons
3051967875	阿内萨兹之锋	Anessazi Edge	1h	53	1h,weapons
3053153796	吉德宾	The Gidbinn	1h	61	1h,weapons
3060269322	临终之息	Last Breath	1h	63	1h,weapons
362279688	怪物猎手	Monster Hunter	1h	24	1h,weapons
317214690	野木林	Wildwood	1h	39	1h,weapons
318400611	祖玛卡里斯的上古骨刃	The Ancient Bonesaber of Zumakalis	1h	47	1h,weapons
358721925	末日使者	Doombringer	1h	60	1h,weapons
319586532	断空	Skycutter	1h	60	1h,weapons
364651530	格里斯沃尔德的杰作	Griswold's Masterpiece	1h	61	1h,weapons
323144295	断离	Sever	1h	62	1h,weapons
355164162	恶魔之舌	Devil Tongue	1h	63	1h,weapons
356350083	碧蓝怒火	Azurewrath	1h	63	1h,weapons
385016067	北地巨神剑	The Zweihander	2h	19	2h,weapons
424151460	忠贞回忆	Faithful Memory	2h	30	2h,weapons
387387909	灾星	Scourge	2h	38	2h,weapons
422965539	黑卫士	Blackguard	2h	50	2h,weapons
390945672	预言之刃	Blade of Prophecy	2h	56	2h,weapons
392131593	沙漠之王	The Sultan of Blinding Sand	2h	60	2h,weapons
386201988	好战者	Warmonger	2h	62	2h,weapons
421779618	马西姆斯	Maximus	2h	63	2h,weapons
383830146	祖父	The Grandfather	2h	63	2h,weapons
137185714	根扎尼库	Genzaniku	1h	12	1h,axe,axe1h,weapons
