SNO	Code	Name	Description
439719	Diablo_LightningBreath_LR_TerrorDemon_Clone	闪电吐息	
375904	Diablo_LightningBreath_Uber	闪电吐息	
167560	Diablo_LightningBreath_v2	闪电吐息	
141865	Diablo_Phase1Buff		
136850	Diablo_Phase2Buff		
136852	Diablo_Phase3Buff		
136223	Diablo_RingOfFire	烈焰之环	
375907	Diablo_RingOfFire_Uber	烈焰之环	
136281	Diablo_ShadowClones	暗影克隆体	
136237	Diablo_ShadowVanish	暗影消散	
142582	Diablo_ShadowVanish_Charge	暗影消散	
136849	Diablo_ShadowVanish_Grab	暗影消散	
169212	Diablo_Smash_Puny_Destructible	碎笼	
199476	Diablo_StompAndStun	扩大烈焰之环	
219598	Diablo_Teleport	迪亚波罗传送	
360319	DisableGetHitBuff_Infinite		
340708	DisablePowerBuff_Infinite		
95701	DOTDebuff		
30211	DrinkHealthPotion		
335158	DualWield_Scripted		
335253	DualWield_Scripted_Remove		
193438	DualWieldBuff		
270058	DuelBuff		
275135	DuelDefeatBuff		
434761	Easter_Egg_World_Buff		
30214	EatCorpse		
57932	ElectricEel_ElectricBurst		
59836	ElectricEelLeapOut		
188254	EmoteAttack		
185085	EmoteBye		
384214	EmoteDance		
185087	EmoteDie		
185042	EmoteFollow		
185081	EmoteGive		
185629	EmoteGo		
185093	EmoteHelp		
188256	EmoteHold		
188258	EmoteLaugh		
188252	EmoteNo		
188255	EmoteRetreat		
185598	EmoteRun		
185083	EmoteSorry		
188253	EmoteStay		
188257	EmoteTakeObjective		
185082	EmoteThanks		
185600	EmoteWait		
188251	EmoteYes		
102057	Enchantress_Charm	魅惑	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 0}{/c_green} 秒<br><br>暂时魅惑一名敌人，让他为你作战。
84469	Enchantress_Cripple	致残	使目标减速50%，持续3秒，并降低其所造成的伤害
101990	Enchantress_Disorient	混乱	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 0}{/c_green} 秒<br><br>在短时间内使敌人陷入混乱。
101425	Enchantress_FocusedMind	集中心智	一道光环，可提高你和魔女的攻击速度。
101969	Enchantress_ForcefulPush	原力之冲	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 7}{/c_green} 秒<br><br>制造一场爆炸，对敌人造成大量伤害，并将其击退。
201524	Enchantress_MassCharm	群体控制	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 7}{/c_green} 秒<br><br>对附近一群敌人使用妖术。
230238	Enchantress_Melee_Instant	近战攻击	挥动你的近战武器，造成 {c_green}{DamageMin} - {DamageMax}{/c} 点伤害。
257687	Enchantress_MissileWard	飞弹结界	降低你和魔女受到的远程伤害。
101461	Enchantress_PoweredArmor	灌能护甲	提高你和魔女的护甲值，并降低近战敌人的攻击速度。
186200	Enchantress_RunAway		
220872	Enchantress_ScorchedEarth	腐蚀	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 10}{/c_green} 秒<br><br>召唤一个能量池，造成伤害，并使受影响的敌人承受额外伤害。
201538	EnterRecallPortal	召回之石	这是你近距离战斗时所使用的技能。
200036	EnterStoneOfRecall	召回之石	这是你近距离战斗时所使用的技能。
391680	EnvironmentKill_Buff_Resource_Regen	陷阱精通	
434427	EquippedLegendaryPower		
86241	EscortingBuff		
201570	ExitRecallPortal	召回之石	这是你近距离战斗时所使用的技能。
200039	ExitStoneOfRecall	召回之石	这是你近距离战斗时所使用的技能。
158955	Fallen_Lunatic_Aggro_A		
330501	Fallen_Lunatic_Aggro_B		
330800	Fallen_Lunatic_Aggro_C		
330802	Fallen_Lunatic_Aggro_D		
66547	Fallen_Lunatic_Suicide		
433469	Fallen_Lunatic_Suicide_Ring_Summon	纳格尔召唤魔爆炸	
30222	FallenChampion_Leader_Shout		
1740	FallenChampion_Power_Hit		
30223	FallenGrunt_Shout		
30225	FallenShaman_Projectile		
364817	FallenShaman_Projectile_LR		
329401	FallingSword_CheckPath_Passability		
30227	FastMummy_Disease_Cloud	疾病之云	
123843	Frenzy_Affix		
230745	g_killElitePack	奈非天之勇	
85954	g_levelUp	等级提升	
252038	g_levelUp_AA	巅峰等级提升	
286747	g_paragonBuff		
129386	Generic_SetCannotBeAddedToAITargetList		
129395	Generic_SetDoesFakeDamage		
76107	Generic_SetInvisible		
62731	Generic_SetInvulnerable		
129393	Generic_SetObserver		
129394	Generic_SetTakesNoDamage		
62666	Generic_SetUntargetable		
60777	Generic_Taunt		
30242	GenericArrow_Projectile		
94972	Ghost_A_Unique_House1000Undead_Slow		
30243	Ghost_Melee_Drain		
30244	Ghost_SoulSiphon		
99094	GhostWalkThroughWalls		
129689	Gizmo_a3dun_rmpt_OilVat_A_Attack	热油	
30249	GizmoOperatePortalWithAnimation		
93838	Gluttony_Breath_Attack		
93676	Gluttony_Gas_Cloud		
369667	Gluttony_Gas_Cloud_LR_Boss		
211292	Gluttony_Loogiespawn		
98587	Gluttony_OnDeath		
123158	Goatman_Cold_Shield		
99077	Goatman_Iceball	寒冰箭	射出寒冰，对目标造成伤害并使其减速。
30251	Goatman_Lightning_Shield		
30252	Goatman_Moonclan_Ranged_Projectile		
168554	Goatman_Shaman_Empower		
77342	Goatman_Shaman_Lightningbolt		
97497	GoatmanDrumsBeating		
159004	GoatMutant_Ranged_Projectile		
131588	GoatMutantEnrage	goatmutantenrage	
131699	GoatMutantGroundSmash	近战攻击	这是你近距离战斗时所使用的技能。
157947	GoatMutantShamanBlast		
413313	GoblinAffix_Teleporter		
30255	GraveDigger_Knockback_Attack		
113817	graveDigger_warden_rangedAttack	掘墓者远程攻击	
30256	GraveRobber_Dodge_Left		
30257	GraveRobber_Dodge_Right		
30258	graveRobber_Projectile		
408505	Greed_StompAndStun		
30264	HealingWell_Heal		
30265	Hearth		
30266	Hearth_Finish		
118226	HellPortalSummoningMachineActivate		
73289	HelperArcherProjectile		
87093	Hireling_Callout_BattleCry		
117323	Hireling_Callout_BattleFinished		
196142	Hireling_Dismiss		
196103	Hireling_Dismiss_Buff		
196251	Hireling_Dismiss_Buff_Remove		
30273	HirelingMage_MagicMissile		
135701	HoodedNightmare_BoneArmor	骨甲	
136071	HoodedNightmare_Curses	诅咒	
136072	HoodedNightmare_GatewayToHell	地狱大门	
135412	HoodedNightmare_LightningOfUnlife	麦格妲护盾	
293981	IdentifyAllWithCast		
226757	IdentifyWithCast	召回之石	这是你近距离战斗时所使用的技能。
259848	IdentifyWithCastLegendary		
238686	IGR_Buff_EXP	启迪	
30283	ImmuneToFearDuringBuff		
30284	ImmuneToRootDuringBuff		
30285	ImmuneToSnareDuringBuff		
30286	ImmuneToStunDuringBuff		
30287	Interact_Crouching		
30288	Interact_Normal		
30289	InvisibileDuringBuff		
30290	InvulnerableDuringBuff		
371005	ItemPassive_SetBonus_Chantodo		你的护盾在效果结束时会治疗你相当于剩余护盾值25%的生命值。
246590	itemPassive_Unique_Amulet_001		
246750	itemPassive_Unique_Amulet_003	月光法球	攻击时有 {c_magic}[{VALUE1} * 100]%{/c_magic} 的几率召唤出护体的奥能法球。
364343	itemPassive_Unique_Amulet_003_x1	月光法球	击中 15 码范围内的一名敌人有一定几率使你获得奥能碎片结界，当敌人靠近时爆炸，对 15 码范围内的所有敌人造成 {c_magic}[{VALUE1}*100]%{/c} 的武器伤害（作为奥术伤害）。
248136	itemPassive_Unique_Amulet_011		召唤出一只来自深渊的怪物。
322978	ItemPassive_Unique_Amulet_017_x1		击中有一定几率魅惑敌人。当被魅惑时，敌人受到的伤害提高 35% 。
334880	ItemPassive_Unique_Amulet_105_x1		当获得一次大歼灭奖励后，会有 {c_magic}{VALUE1}{/c} 具骷髅为你作战10秒。
245854	ItemPassive_Unique_Axe_1H_003		攻击时有一定几率召唤出一名堕落者勇士的鬼魂。
364311	ItemPassive_Unique_Axe_1H_003_x1		攻击时有一定几率召唤出一名堕落者勇士的鬼魂。
246101	ItemPassive_Unique_Axe_1H_005	天罚	击中敌人时有 {c_magic}[{VALUE1} * 100]%{/c_magic} 的几率用闪电重击敌人。
433993	ItemPassive_Unique_Axe_1H_005_p2	天罚	每当你击中敌人时，有 {c_magic}[{VALUE1} * 100]%{/c} 的几率对其重击，造成 600-750% 的武器伤害（作为闪电伤害）。
364318	ItemPassive_Unique_Axe_1H_005_x1	天罚	击中敌人时有 {c_magic}[{VALUE1} * 100]%{/c} 的几率用闪电重击敌人。
248484	ItemPassive_Unique_Axe_1H_006	屠夫钩镰	攻击时有 {c_magic}[{VALUE1} * 100]%{/c_magic} 的几率将敌人拖到你的身前。
246113	ItemPassive_Unique_Axe_1H_007		被击中时有一定几率忘却伤痛继续战斗。
246118	ItemPassive_Unique_Axe_2H_001		屠夫的怨魂依然寄宿在他的剁肉刀里。
248462	ItemPassive_Unique_Axe_2H_010	火球术	攻击时有 {c_magic}[{VALUE1} * 100]%{/c_magic} 的几率施放一枚火球。
322974	ItemPassive_Unique_Axe_2H_012_x1		消灭敌人和摧毁物品有一定几率使你获得相当于主能量上限20%的能量。
246363	ItemPassive_Unique_BarbBelt_003	雷霆冲击	当击中敌人时，有 {c_magic}[{VALUE1} * 100]%{/c_magic} 的几率使敌人产生冲击震波。
364341	ItemPassive_Unique_BarbBelt_003_x1	雷霆冲击	格挡、躲闪或被命中都会使你释放闪电箭，造成 {c_magic}[{VALUE1} * 100]%{/c} 的武器伤害（作为闪电伤害）。
433996	ItemPassive_Unique_Belt_016_p2		
322980	ItemPassive_Unique_Belt_016_x1		拾取生命球会使你的生命值上限在15秒内提高5%，最多叠加5次。
246442	ItemPassive_Unique_Boots_007	烧灼大地	引燃你踩踏而过的地面。
434010	ItemPassive_Unique_Boots_007_p2	烧灼大地	引燃你踩踏而过的地面，每秒造成{c_magic}[{VALUE1}*100]%{/c}的武器伤害。
342515	ItemPassive_Unique_Boots_007_x1	烧灼大地	引燃你踩踏而过的地面，每秒造成100%的武器伤害。
322976	ItemPassive_Unique_Boots_020_x1		站定不动时可获得10000点的每秒生命值恢复。该效果最多可叠加4次。
246605	ItemPassive_Unique_Bow_008		渡鸦群聚到你的身边。
375037	ItemPassive_Unique_Bow_008_x1		一只渡鸦飞到你的身边。
248817	ItemPassive_Unique_Bow_015	咯咯叫	攻击时有 {c_magic}[{VALUE1} * 100]%{/c_magic} 的几率射出咯咯叫的飞禽。
344372	ItemPassive_Unique_Bow_015_x1	咯咯叫	攻击时有 {c_magic}[{VALUE1} * 100]%{/c} 的几率射出咯咯叫的飞禽。
334881	ItemPassive_Unique_Bracer_105_x1		被命中时有一定几率对周围的敌人造成相当于你“荆棘”属性 10 倍的伤害。
245835	ItemPassive_Unique_CeremonialDagger_002		攻击时有一定几率召唤一名鬼娃。
364316	ItemPassive_Unique_CeremonialDagger_002_x1	吉德宾	攻击时有一定几率召唤一名鬼娃。
247896	ItemPassive_Unique_CeremonialDagger_008	临终之息	让敌人死无全尸。
246515	ItemPassive_Unique_Chest_001		击中敌人时有一定几率使其掉落金币。
247777	ItemPassive_Unique_CombatStaff_2H_007		啪！
246562	ItemPassive_Unique_CombatStaff_2H_009		攻击时有一定几率使你的攻击速度加倍提高。
247769	ItemPassive_Unique_Dagger_006		鲜血从你身上缓缓渗出。
245836	ItemPassive_Unique_Dagger_007		唧！
245837	ItemPassive_Unique_Dagger_010	冰冻之球	攻击时有 {c_magic}[{VALUE1} * 100]%{/c_magic} 的几率射出一枚冰冻之球。
364312	ItemPassive_Unique_Dagger_010_x1	冰冻之球	进行一次攻击时有 {c_magic}[{VALUE1} * 100]%{/c_magic} 的几率射出一枚冰冻之球。
334882	ItemPassive_Unique_Dagger_011_x1		
322979	ItemPassive_Unique_Dagger_103_x1		对满血的敌人有100%的暴击几率。
248928	ItemPassive_Unique_Fist_010	神龙之气	攻击时有一定几率抛出一枚蕴含纯粹能量的法球。
360490	ItemPassive_Unique_Fist_010_x1	神龙之气	攻击时有一定几率抛出一枚蕴含纯粹能量的法球。
383014	ItemPassive_Unique_Gem_001_x1		消灭一队精英怪后，伤害提高20%，持续 {c_magic}[{VALUE1}|1|]{/c} 秒。
451157	ItemPassive_Unique_Gem_001U_x1		对精英怪造成的伤害提高 [{VALUE1}*100]%，受到精英怪的伤害降低 [{VALUE1}*100]%。
403456	ItemPassive_Unique_Gem_002_x1		对受到控制类限制效果影响的敌人造成的伤害提高 {c_magic} [{VALUE1}*10|2|]%{/c}。
403457	ItemPassive_Unique_Gem_002U_x1		获得光环，使15码范围内的敌人的移动速度降低[{VALUE1}*100]%。
403459	ItemPassive_Unique_Gem_003_x1		消灭敌人获得的经验值 {c_magic}+{VALUE1}{/c}。
428691	ItemPassive_Unique_Gem_003U_x1		等级需求降至1级。
403460	ItemPassive_Unique_Gem_004_x1	闪电华冠	击中时有 15% 的几率获得一个闪电华冠，每秒对附近的敌人造成 {c_magic}[{VALUE1}*100|1|]%{/c} 的武器伤害（作为闪电伤害），持续 3 秒。
403560	ItemPassive_Unique_Gem_004U_x1	闪电华冠	在闪电华冠的效果影响下，移动速度提高 [{VALUE1}*100]% 。
403461	ItemPassive_Unique_Gem_005_x1	剧毒宝石	使命中的所有敌人中毒，在 10 秒内造成 {c_magic}[{VALUE1}*100]%{/c} 的武器伤害。
403556	ItemPassive_Unique_Gem_005U_x1		中毒的敌人受到的所有伤害提高 [{VALUE1}*100]%，造成的伤害降低 [{VALUE1}*100]%。
403462	ItemPassive_Unique_Gem_006_x1	增痛宝石	暴击使敌人流血，在3秒内受到 {c_magic}[{VALUE1}*100|1|]%{/c} 的武器伤害（作为物理伤害）。
403600	ItemPassive_Unique_Gem_006U_x1		获得鲜血狂乱效果，20码内每个流血的敌人使你攻击速度提高[{VALUE1}*100]%。
403463	ItemPassive_Unique_Gem_007_x1	银河，织星者之泪	击中时有 15% 的几率重击附近的一名敌人，对其造成 {c_magic}[{VALUE1}*100]%{/c} 的武器伤害（作为神圣伤害），并治疗你自己生命值上限 3% 的生命。
403620	ItemPassive_Unique_Gem_007U_x1		每 {VALUE1} 秒重击附近一名敌人。
403464	ItemPassive_Unique_Gem_008_x1	迅捷勾玉	每次攻击获得迅捷效果，使你的攻击速度提高 1%，躲闪几率提高 {c_magic}[{VALUE1}|2|]%{/c}，持续 4 秒。该效果最多可叠加 15 次。
403524	ItemPassive_Unique_Gem_008U_x1		每一层迅捷可带来 [{VALUE1}*100]% 的冷却时间缩短效果。
403465	ItemPassive_Unique_Gem_009_x1		完成的每一击都会使受到的治疗效果提高 {c_magic}[{VALUE1}*100|2|]%{/c}，持续 5 秒。最多叠加 10 次。
403624	ItemPassive_Unique_Gem_009U_x1		你对控制类限制效果免疫。
403466	ItemPassive_Unique_Gem_010_x1		使你宠物造成的伤害提高 {c_magic}[{VALUE1}*10|2|]%{/c}。
403472	ItemPassive_Unique_Gem_010U_x1		使你宠物受到的伤害降低 [{VALUE1}*100]%。
403467	ItemPassive_Unique_Gem_011_x1	免死宝石	受到所有伤害的 35% 会延迟生效，在 {c_magic}[{VALUE1}|2|]{/c} 秒内作用到你身上。
403687	ItemPassive_Unique_Gem_011U_x1		消灭敌人时有 [{VALUE1}*100]% 的几率清除所有延迟生效的伤害。
403468	ItemPassive_Unique_Gem_012_x1		你和命中的敌人每间隔 10 码距离，你造成的伤害即可提高 {c_magic}[{VALUE1}|2|]%{/c}。上限为 50 码距离，伤害提高 {c_magic}[({VALUE1}*5)|2|]%{/c}。
403727	ItemPassive_Unique_Gem_012U_x1		击中时有 [{VALUE1}*100]% 的几率使敌人昏迷 1 秒。
403469	ItemPassive_Unique_Gem_013_x1		使主要技能造成的伤害提高 {c_magic}[{VALUE1}*10|2|]%{/c}。
403473	ItemPassive_Unique_Gem_013U_x1		主要技能击中时会为你恢复生命值上限的 [{VALUE1}*100]%。
403470	ItemPassive_Unique_Gem_014_x1		消灭敌人时有 {c_magic}[{VALUE1}*100|1|]%{/c} 的几率爆出大量金币。
403784	ItemPassive_Unique_Gem_014U_x1		在拾取金币后的 2 秒内，移动速度提高 [{VALUE1}*100]% 。
403471	ItemPassive_Unique_Gem_015_x1		当你消耗能量施放一个引导型技能后，伤害提高 {c_blue}[{VALUE1}|2|]%{/c}，持续 1.5 秒。该效果最多可叠加 10 次。
403785	ItemPassive_Unique_Gem_015U_x1		每层效果使护甲值提高 [{VALUE1}*100|1|]%。
428029	ItemPassive_Unique_Gem_016_x1		受到的非物理伤害降低 {c_magic}[{VALUE1}*100|1|]%{/c}。
428030	ItemPassive_Unique_Gem_016U_x1		当生命值低于 50% 时，你对冰霜、火焰、闪电、毒性和奥术伤害的抗性提高 [{VALUE1}*100]% 。
428031	ItemPassive_Unique_Gem_017_x1		回复 {c_magic}{VALUE1}{/c} 点每秒回复生命。
428032	ItemPassive_Unique_Gem_017U_x1		当你在过去 4 秒没有受到伤害时，会获得一道伤害吸收护盾，吸收相当于你每秒回复生命 [{VALUE1}*100]% 的伤害。
428348	ItemPassive_Unique_Gem_018_x1		你对敌人造成的每次攻击都会使敌人从你攻击中受到的伤害提高 {c_magic}[{VALUE1}|2|]%{/c} 。
428349	ItemPassive_Unique_Gem_018U_x1		对首领和秘境守卫造成的伤害提高 [{VALUE1}*100]% 。
428350	ItemPassive_Unique_Gem_019_x1		受到近战伤害降低 {c_magic}[{VALUE1}*100|1|]%{/c}。
428351	ItemPassive_Unique_Gem_019U_x1		当生命值低于 [{VALUE1}*100]% 时，你可以在敌人当中不受阻碍地移动。
428352	ItemPassive_Unique_Gem_020_x1		增加 {c_magic}[{VALUE1}]{/c} 点荆棘伤害。
428353	ItemPassive_Unique_Gem_020U_x1		嘲讽被你主要技能命中的第一个敌人 2 秒。
428354	ItemPassive_Unique_Gem_021_x1		你的冰霜技能现在会造成寒冷效果，且你的寒冷效果可使敌人的移动速度额外降低{c_magic}[{VALUE1}*100|1|]%{/c}。
428356	ItemPassive_Unique_Gem_021U_x1		被你施加寒冷效果的敌人受到暴击伤害的几率提高 [{VALUE1}*100]%。
454736	ItemPassive_Unique_Gem_022_x1		周期性地争夺控制权并释放一个火环，对穿行其中的敌人造成 {c_magic}[{VALUE1}]%{/c_magic} 的武器伤害。
454737	ItemPassive_Unique_Gem_022U_x1	次元引导	每次升级后，你不再消耗能量，技能的冷却时间也缩短 75%，持续 [{VALUE1}] 秒。
246678	ItemPassive_Unique_HandXBow_012		击中敌人时有 {c_magic}[{VALUE1} * 100]%{/c_magic} 的几率对其标记死亡印记。
246814	itemPassive_Unique_Helm_003	安达莉尔之毒	被击中时有 {c_magic}[{VALUE1} * 100]%{/c_magic} 的几率施放一次剧毒新星。
434034	itemPassive_Unique_Helm_003_p2	安达莉尔的仪容	攻击会释放出剧毒新星，对10码内的敌人造成 {c_magic}[{VALUE1}*100]%{/c_magic} 的武器伤害（作为毒性伤害）。
338061	itemPassive_Unique_Helm_003_x1	安达莉尔的仪容	击中时有一定几率释放出剧毒新星，对 10 码内的敌人造成 {c_magic}[{VALUE1}*100]%{/c_magic} 的武器伤害（作为毒性伤害）。
322977	ItemPassive_Unique_Helm_017_x1		当你在过去5秒没有受到伤害时，你的能量消耗降低30%。
246918	itemPassive_Unique_Mace_1H_002	雷神闪电	击中敌人时有 {c_magic}[{VALUE1} * 100]%{/c_magic} 的几率施放连环闪电。
364325	itemPassive_Unique_Mace_1H_002_x1	雷神闪电	击中敌人时有 {c_magic}[{VALUE1} * 100]%{/c_magic} 的几率施放连环闪电。
247484	itemPassive_Unique_Mace_1H_009	裂地	攻击时有 {c_magic}[{VALUE1} * 100]%{/c_magic} 的几率使地面震颤。
249958	ItemPassive_Unique_Mace_2H_003	死无全尸	让敌人死无全尸。
